sourceType,platformId,platformLabel,date,region,channel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,905.0,11,10,10,10
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,72.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,146.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,891.0,12,12,12,12
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,148.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,852.0,12,11,11,11
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,1492.0,22,21,21,20
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,405.9,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,224.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,82.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,82.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,148.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,984.0,13,13,13,11
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,235.9,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,2043.0,27,27,27,25
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,2481.0,33,32,32,31
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,204.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,349.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,37.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,45.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,41.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,39.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,111.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,45.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,77.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,42.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,48.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,60.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,49.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,240.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,55.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,113.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,80.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,86.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,NX,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,142.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,172.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,276.0,4,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,172.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,259.2,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,17.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,46.4,8,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,17.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,40.0,8,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,54.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,35.2,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,140.0,20,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,45.0,9,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,48.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,8.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,28.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,350.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,544.0,8,8,8,8
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,349.5,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,126.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,66.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,292.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,136.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,654.0,10,10,10,10
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,476.0,7,7,7,5
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,195.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,65.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,303.2,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,630.0,10,9,9,9
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,136.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,592.0,8,8,8,8
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,296.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,316.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,321.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,68.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,219.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,78.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,272.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,454.8,6,4,4,3
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,189.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,455.0,7,7,7,7
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,315.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,58.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,189.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,370.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,288.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,947.0,13,12,12,11
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,75.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,126.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,297.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,136.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,YN,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,72.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,126.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,966.0,14,13,13,11
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,988.0,13,13,13,13
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,152.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,2262.0,33,33,33,32
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,248.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,146.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,204.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,494.0,8,8,8,8
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,148.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,130.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒整箱装495ml*12瓶,315.0,5,5,5,5
